状态	地区	学校标识码	学校名称	主管部门	所在地	办学层次	备注	adminType	categoryName	英文名称	双一流建设	官网链接	更新说明
1	湖北省	4142010519	湖北文理学院	湖北省	襄阳市	本科		地方公办	综合	Hubei University of Arts and Science		http://www.hbuas.edu.cn/	
1	湖北省	4142010520	中南财经政法大学	教育部	武汉市	本科		教育部直属	财经	Zhongnan University of Economics and Law	211，双一流	https://www.zuel.edu.cn	
1	湖北省	4142010522	武汉体育学院	湖北省	武汉市	本科		地方公办	体育	Wuhan Sports University		https://www.whsu.edu.cn/	
1	湖北省	4142010523	湖北美术学院	湖北省	武汉市	本科		地方公办	艺术	Hubei Institute of Fine Arts		https://www.hifa.edu.cn/	
1	湖北省	4142010524	中南民族大学	国家民委	武汉市	本科		中央部属	民族	South-Central Minzu University		http://www.scuec.edu.cn/	
1	湖北省	4142010525	湖北汽车工业学院	湖北省	十堰市	本科		地方公办	理工	Hubei University of Automotive Technology		http://www.huat.edu.cn/	
1	湖北省	4142010528	湖北工程学院	湖北省	孝感市	本科		地方公办	综合	Hubei Engineering University		http://www.hbeu.cn	
1	湖北省	4142010834	武汉职业技术学院	湖北省	武汉市	专科		地方公办	理工	Wuhan Polytechnic		http://zjc.wtc.edu.cn/	
1	湖北省	4142010920	湖北理工学院	湖北省	黄石市	本科		地方公办	理工	Hubei Polytechnic University		https://www.hbpu.edu.cn/	
1	湖北省	4142010927	湖北科技学院	湖北省	咸宁市	本科		地方公办	综合	Hubei University of Science and Technology		http://www.hbust.com.cn/	
1	湖北省	4142010929	湖北医药学院	湖北省	十堰市	本科		地方公办	医药	Hubei University of Medicine		http://cx.hbmu.edu.cn/	
1	湖北省	4142010955	黄冈职业技术学院	湖北省	黄冈市	专科		地方公办	理工	Huanggang Polytechnic College		http://www.hbhgzy.com.cn	
1	湖北省	4142010956	长江职业学院	湖北省	武汉市	专科		地方公办	理工	Changjiang Polytechnic		http://www.cjxy.edu.cn/	
1	湖北省	4142011072	江汉大学	湖北省	武汉市	本科		地方公办	综合	Jianghan University		http://www.jhun.edu.cn/	
1	湖北省	4142011074	荆州理工职业学院	湖北省	荆州市	专科		地方公办	理工	Jingzhou Vocational College Of Technology		http://www.jzlg.cn/	
1	湖北省	4142011075	三峡大学	湖北省	宜昌市	本科		地方公办	综合	China Three Gorges University		https://www.ctgu.edu.cn/	
1	湖北省	4142011332	湖北警官学院	湖北省	武汉市	本科		地方公办	政法	Hubei University of Police		http://www.hbpa.edu.cn/	
1	湖北省	4142011334	湖北工业职业技术学院	湖北省	十堰市	专科		地方公办	理工	Hubei Industrial Polytechnic		http://www.hbgyzy.edu.cn/	
1	湖北省	4142011335	鄂州职业大学	湖北省	鄂州市	专科		地方公办	综合	Ezhou Polytechnic		http://www.ezu.net.cn	
1	湖北省	4142011336	荆楚理工学院	湖北省	荆门市	本科		地方公办	理工	Jingchu University of Technology		http://www.jcut.edu.cn/	
1	湖北省	4142011524	武汉音乐学院	湖北省	武汉市	本科		地方公办	艺术	Wuhan conservatory of Music		http://www.whcm.edu.cn/	
1	湖北省	4142011600	湖北经济学院	湖北省	武汉市	本科		地方公办	财经	Hubei University Of Economics		http://www.hbue.edu.cn/	
1	湖北省	4142011654	武汉商学院	湖北省	武汉市	本科		地方公办	财经	Wuhan Business University		http://www.wbu.edu.cn/	
1	湖北省	4142011796	武汉城市职业学院	湖北省	武汉市	专科		地方公办	综合	Wuhan City Polytechnic		http://www.whcvc.edu.cn/	
1	湖北省	4142011798	武汉东湖学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工	Wuhan Donghu University		http://www.wdu.edu.cn/	
1	湖北省	4142011800	汉口学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工	Hankou University		http://www.hkxy.edu.cn/	
1	湖北省	4142012051	湖北职业技术学院	湖北省	孝感市	专科		地方公办	综合	Hubei Polytechnic Institute		http://www.hbvtc.edu.cn/	
1	湖北省	4142012052	武汉船舶职业技术学院	湖北省	武汉市	专科		地方公办	理工	Wuhan Institute Of Shipbuilding Technology		http://www.wspc.edu.cn/	
1	湖北省	4142012309	武昌首义学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工	Wuchang Shouyi University		http://www.hustwb.edu.cn/	
1	湖北省	4142012310	武昌理工学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工	Wuchang University of Technology		http://www.wut.edu.cn/	
1	湖北省	4142012347	恩施职业技术学院	湖北省	恩施土家族苗族自治州	专科		地方公办	综合	Enshi Polytechnic		http://www.eszy.edu.cn/	
1	湖北省	4142012354	襄阳职业技术学院	湖北省	襄阳市	专科		地方公办	综合	Xiangyang Vocational And Technical College		http://www.hbxftc.com	
1	湖北省	4142012362	武汉生物工程学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工	Wuhan Institute of Bioengineering		http://www.whsw.net	
1	湖北省	4142012369	武汉工贸职业学院	湖北省教育厅	武汉市	专科	民办	民办高校	综合	Wuhan Vocational College Of Industry And Trade		http://www.whgmxy.edu.cn/	
1	湖北省	4142012737	荆州职业技术学院	湖北省	荆州市	专科		地方公办	理工	Jingzhou Institute Of Technology		http://www.jzit.net.cn/test/	
1	湖北省	4142012738	武汉工程职业技术学院	湖北省	武汉市	专科		地方公办	理工	Wuhan Engineering Institute		http://www.wgxy.net	
1	湖北省	4142012740	仙桃职业学院	湖北省	仙桃市	专科		地方公办	理工	Xiantao Vocational College		http://www.hbxtzy.com	
1	湖北省	4142012744	湖北轻工职业技术学院	湖北省	武汉市	专科		地方公办	理工	Hubei Light Industry Technology Institute		http://www.hbliti.com	
1	湖北省	4142012752	湖北交通职业技术学院	湖北省	武汉市	专科		地方公办	理工	Hubei Communications Technical College		http://www.hbctc.edu.cn/	
1	湖北省	4142012951	湖北中医药高等专科学校	湖北省	荆州市	专科		地方公办	医药	Hubei College Of Chinese Medicine		http://www.hbzyy.org/	
1	湖北省	4142012952	武汉航海职业技术学院	湖北省	武汉市	专科		地方公办	综合	Wuhan Marine College		http://www.whim.edu.cn/	
1	湖北省	4142012977	武汉铁路职业技术学院	湖北省	武汉市	专科		地方公办	理工	Wuhan Railway Vocational College Of Technology		http://www.wru.com.cn	
1	湖北省	4142012978	武汉软件工程职业学院	湖北省	武汉市	专科		地方公办	理工	Wuhan Vocational College Of Software And Engineering		http://www.whvcse.com/nindex.asp?nid=181	
1	湖北省	4142012979	湖北三峡职业技术学院	湖北省	宜昌市	专科		地方公办	理工	Hubei Three Gorges Polytechnic		http://sd.powereasy.net:7150/	
1	湖北省	4142012980	随州职业技术学院	湖北省	随州市	专科		地方公办	综合	Suizhou Vocational & Technical College		http://www.szvtc.cn/	
1	湖北省	4142012981	武汉电力职业技术学院	湖北省	武汉市	专科		地方公办	理工	Wuhan Electric Power Technical College		http://www.whetc.com/	
1	湖北省	4142012982	湖北水利水电职业技术学院	湖北省	武汉市	专科		地方公办	理工	Hubei Water Resource Technical College		http://xzjg.hbsy.cn/zsb/	
1	湖北省	4142012983	湖北城市建设职业技术学院	湖北省	武汉市	专科		地方公办	理工	Hubei Urban Construction Vocational And Technological College		http://www.ucvc.net	
1	湖北省	4142012984	武汉警官职业学院	湖北省	武汉市	专科		地方公办	政法	Wuhan Police Vocational College		http://www.whpa.cn	
1	湖北省	4142012985	湖北生物科技职业学院	湖北省	武汉市	专科		地方公办	理工	Hubei Vocational College Of Bio-Technology		http://www.hbswkj.com	
1	湖北省	4142012986	湖北开放职业学院	湖北省教育厅	武汉市	专科	民办	民办高校	综合	Hubei Open University		http://www.hbou.cn/	
1	湖北省	4142012987	武汉科技职业学院	湖北省教育厅	武汉市	专科	民办	民办高校	理工	Wuhan Vocational College Of Science And Technology		http://www.whuvt.com/	
1	湖北省	4142012988	武汉外语外事职业学院	湖北省教育厅	武汉市	专科	民办	民办高校	综合	Wuhan College Of Foreign Languages And Foreign Affairs		http://www.whflfa.com	
1	湖北省	4142012989	武汉信息传播职业技术学院	湖北省教育厅	武汉市	专科	民办	民办高校	理工	Wuhan Vocational College Communications And Publishing		http://www.whinfo.cn	
1	湖北省	4142012990	武昌职业学院	湖北省教育厅	武汉市	专科	民办	民办高校	理工	Wuchang Polytechnic College		http://www.wczy.cn/	
1	湖北省	4142012991	武汉商贸职业学院	湖北省教育厅	武汉市	专科	民办	民办高校	财经	Wuhan International Trade University		http://www.whicu.com/	
1	湖北省	4142013188	武汉晴川学院	湖北省教育厅	武汉市	本科	民办	民办高校	综合	Wuhan Qingchuan University		https://www.qcuwh.edu.cn/	
1	湖北省	4142013234	湖北大学知行学院	湖北省教育厅	武汉市	本科	民办	独立学院	理工	Zhixing College of Hubei University		http://www.hudazx.cn	
1	湖北省	4142013235	武汉城市学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工			http://www.wic.edu.cn/	学校名称：2020->2021年 “武汉科技大学城市学院”更名为“武汉城市学院”
1	湖北省	4142013236	三峡大学科技学院	湖北省教育厅	宜昌市	本科	民办	独立学院	理工	College of Science and Technology of China Three Gorges University		https://kjxy.ctgu.edu.cn/	
1	湖北省	4142013237	武汉文理学院	湖北省教育厅	武汉市	本科	民办	民办高校	财经	Business College of Guizhou University of Finance and Economics		https://www.whwl.edu.cn/	学校名称：2019->2020年 “江汉大学文理学院”更名为“武汉文理学院”
1	湖北省	4142013238	湖北工业大学工程技术学院	湖北省教育厅	武汉市	本科	民办	独立学院	理工	Hubei University of Technology Engineering and Technology College		http://gcxy.hbut.edu.cn/	
1	湖北省	4142013239	武汉工程大学邮电与信息工程学院	湖北省教育厅	武汉市	本科	民办	独立学院	理工	The College of Post and Telecommunication of WIT		http://www.witpt.edu.cn/	
1	湖北省	4142013240	武汉纺织大学外经贸学院	湖北省教育厅	武汉市	本科	民办	独立学院	财经	College of International Business and Economics, WTU		http://cibe.wtu.edu.cn/	
1	湖北省	4142013241	武昌工学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工	Wuchang Institute of Technology		http://www.wuit.cn/	
1	湖北省	4142013242	武汉工商学院	湖北省教育厅	武汉市	本科	民办	民办高校	财经	Wuhan Technology and Business University		http://www.wtbu.edu.cn/	
1	湖北省	4142013245	荆州学院	湖北省教育厅	荆州市	本科	民办	民办高校	理工	Yangtze University College ofTechnology & Engineering		https://www.jzxy.net.cn/	学校名称：2020->2021年 “长江大学工程技术学院”更名为“荆州学院”
1	湖北省	4142013246	长江大学文理学院	湖北省教育厅	荆州市	本科	民办	独立学院	理工	Yangtze University College of Arts and Sciences		http://wlxy.yangtzeu.edu.cn/	
1	湖北省	4142013247	湖北商贸学院	湖北省教育厅	武汉市	本科	民办	民办高校	财经	Hubei Business College		http://www.hugsmxy.com/	
1	湖北省	4142013248	湖北汽车工业学院科技学院	湖北省教育厅	十堰市	本科	民办	独立学院	理工	Science and Technology College of Hubei University of Automotive Technology		http://kjxy.huat.edu.cn/	
1	湖北省	4142013249	湖北医药学院药护学院	湖北省教育厅	十堰市	本科	民办	独立学院	医药	Institute of Medicine and Nursing, Hubei University of Medicine		http://yhgj.hbmu.edu.cn/	
1	湖北省	4142013250	湖北恩施学院	湖北省教育厅	恩施土家族苗族自治州	本科	民办	民办高校	理工			https://www.hbesxy.edu.cn/	学校名称：2017->2019年 “湖北民族学院科技学院”更名为“湖北民族大学科技学院”，2020->2021年 “湖北民族大学科技学院”更名为“湖北恩施学院”
1	湖北省	4142013251	湖北经济学院法商学院	湖北省教育厅	武汉市	本科	民办	独立学院	财经	Law & Business College of Hubei University of Economics		http://fsxy.hbue.edu.cn/	
1	湖北省	4142013253	武汉体育学院体育科技学院	湖北省教育厅	武汉市	本科	民办	独立学院	体育	Sport Science And Technology College Of Wuhan Sports University		http://www.wipe.edu.cn/	
1	湖北省	4142013256	湖北师范大学文理学院	湖北省教育厅	黄石市	本科	民办	独立学院	师范	College of Arts and Science of Hubei Normal University		https://wlxy.hbnu.edu.cn/	
1	湖北省	4142013257	湖北文理学院理工学院	湖北省教育厅	襄阳市	本科	民办	独立学院	理工	Science and Technology College of Hubei University of Arts and Science		http://www.hbasstu.net/	
1	湖北省	4142013258	湖北工程学院新技术学院	湖北省教育厅	孝感市	本科	民办	独立学院	理工	College of Technology, Hubei Engineering University		http://dept.hbeutc.cn/zhaosheng/	
1	湖北省	4142013262	文华学院	湖北省教育厅	武汉市	本科	民办	民办高校	理工	Wen Hua College		http://www.hustwenhua.net	
1	湖北省	4142013263	湖北艺术职业学院	湖北省	武汉市	专科		地方公办	文艺	Hubei College Of The Art		http://www.artschool.com.cn	
